number;name;remote_id;source;image;;;;
2408;SACO OLIVEROS DE SALAMANCA;4;T;LIMA;;;;
2409;LA MERCED SUR;4;T;LIMA;;;;
2410;SACO OLIVEROS JESUS MARIA;4;T;LIMA;;;;
2411;PERUANO JAPONES LA VICTORIA;4;T;LIMA;;;;
2412;DIAS FELICES - VILLA NOVA;4;T;LIMA;;;;
2413;JUAN XXIII;4;T;JUNIN;;;;
2414;CASTALIA;4;T;JUNIN;;;;
2415;"I.E.7701 ""NUESTRA SEÑORA DEL CARMEN""";4;T;LIMA;;;;
2416;MANUEL POLO JIMENEZ;4;T;LIMA;;;;
2417;TRILCE DE PIURA;4;T;PIURA;;;;
2418;SAN GABRIEL DE LARAPA;4;T;CUSCO;;;;
2419;VICTORIA BARCIA BONIFFATTI;4;T;LIMA;;;;
2420;SANTA ROSA DE LAS AMERICAS;4;T;ICA;;;;
2421;PAMER - SATIPO;4;T;JUNIN;;;;
2422;PACIFICO;4;T;LIMA;;;;
2423;MARIA DE LAS MERCEDES;4;T;ANCASH;;;;
2424;DIVINO CORAZON DE JESUS;4;T;LIMA;;;;
2425;AGORA;4;T;JUNIN;;;;
2426;FUENTE DEL SABER;4;T;ICA;;;;
2427;ARQUIMEDES;4;T;LA LIBERTAD;;;;
2428;NEW JEAN PIAGET;4;T;LIMA;;;;
2429;I.E. NUESTRA SEÑORA DEL BUEN CONSEJO;4;T;LIMA;;;;
2430;I.E.P. INTERNATIONAL HIGH SCHOOL - EIGER;4;T;LIMA;;;;
2431;EMPRESA EDUCATIVA EXPHADIS E.I.R.L.;4;T;LIMA;;;;
2432;SOCIEDAD EDUCATIVA INGENIERIA TALENTOS DE MAGDALENA;4;T;LIMA;;;;
2433;ADVENTISTA JOSE PARDO;4;T;CUSCO;;;;
2434;IZAGUIRRE DE ARIEL;4;T;LIMA;;;;
2435;CRISTO REY;4;T;CAJAMARCA;;;;
2436;IÑIGO LOPEZ DE RECALDE;4;T;LIMA;;;;
2437;VIRGEN DE CHAPI;4;T;CALLAO;;;;
2438;DIVINO Y SAGRADO CORAZON DE JESUS;4;T;LIMA;;;;
2439;CIBERNET;4;T;APURIMAC;;;;
2440;SAN MARTIN DE PORRES;4;T;LORETO;;;;
2441;PROCER MARIANO MELGAR / CORPORACION EDUC. LEONARD EULER EIRL;4;T;LIMA;;;;
2442;EL BUEN PASTOR / CORPORACION EDUC. LEONARD EULER EIRL;4;T;LIMA;;;;
2443;GASTON MARIA DE TABLADA DE LURIN;4;T;LIMA;;;;
2444;ARTURO HONORES DE SAN MARTIN;4;T;LIMA;;;;
2445;MARIA DEL ANGEL;4;T;LIMA;;;;
2446;SANTA ANA DE LOS JARDINES;4;T;LIMA;;;;
2447;NUEVA ATENAS;4;T;AYACUCHO;;;;
2448;INDEPENDENCIA;4;T;LAMBAYEQUE;;;;
2449;SAN ANDRES DE LOS OLIVOS SAC;4;T;LIMA;;;;
2450;ASOCIACION EDUCATIVA JUAN DE LA CRUZ CALIENES;4;T;AREQUIPA;;;;
2451;LATINOAMERICANO;4;T;LIMA;;;;
2452;TALENTUS SCHOOL;4;T;CALLAO;;;;
2453;CORPORACION EDUCATIVA ANNIES SCHOOL;4;T;LIMA;;;;
2454;SANTA MARIA REYNA;4;T;LIMA;;;;
2455;"LEONARDO DE PISA ""FIBONACCI""";4;T;HUANUCO;;;;
2456;NUESTRA SEÑORA DEL ENCUENTRO;4;T;LIMA;;;;
2457;SAN ANDRES;4;T;ICA;;;;
2458;SAN IGNACIO COMAS II;4;T;LIMA;;;;
2459;SAN RAFAEL ARCANGEL;4;T;ICA;;;;
2460;AUGUSTO SALAZAR BONDY;4;T;LIMA;;;;
2461;BERTOLT BRECHT;4;T;JUNIN;;;;
2462;TRILCE INTERNACIONAL UNI;4;T;JUNIN;;;;
2463;CONSORCIO EDUCATIVO FK;4;T;CALLAO;;;;
2464;PROLOG DE VILLA MARIA;4;T;LIMA;;;;
2465;EL AMERICANO;4;T;LIMA;;;;
2466;VON NEUMANN;4;T;HUANUCO;;;;
2467;MAGISTER PEDAGOGICO SAC;4;T;LIMA;;;;
2468;INGENIEROS UNI DE ATE;4;T;LIMA;;;;
2469;DANTE ALIGHIERI;4;T;LIMA;;;;
2470;REVERENDO FRAY PEDRO URRACA;4;T;LIMA;;;;
2471;AMERICAN CHRISTIAN SCHOOL;4;T;LIMA;;;;
2472;MIGUEL ANGEL;4;T;LIMA;;;;
2473;PITAGORAS COLLEGE;4;T;LIMA;;;;
2474;REGINA DECOR CARMELI;4;T;LIMA;;;;
2475;TRILCE INTERNACIONAL MILENIUM;4;T;JUNIN;;;;
2476;HONORES DE SAN JUAN;4;T;LIMA;;;;
2477;SANTA ROSA DE LIMA S.R.L.;4;T;ANCASH;;;;
2478;CADILLO;4;T;LIMA;;;;
2479;CRUZ SACO DE CARAPONGO;4;T;LIMA;;;;
2480;SANTISIMA VIRGEN DE LAS NIEVES;4;T;LIMA;;;;
2481;NUESTRA SEÑORA DE COPACABANA;4;T;LIMA;;;;
2482;WILHELM VON HUMBOLDT;4;T;LIMA;;;;
2483;VIRGEN DE VIRGENES;4;T;LIMA;;;;
2484;MARIANO MELGAR;4;T;LIMA;;;;
2485;LUZ Y ESPERANZA;4;T;LIMA;;;;
2486;ASOCIACION EDUCATIVA ALFRED NOBEL;4;T;LA LIBERTAD;;;;
2487;SANTIAGO APOSTOL;4;T;LIMA;;;;
2488;JOSE CARLOS MARIATEGUI;4;T;LIMA;;;;
2489;INMACULADA CONCEPCION DE MARIA;4;T;LIMA;;;;
2490;LA RESURRECCION DEL SEÑOR;4;T;LIMA;;;;
2491;NUESTRA SEÑORA DEL ROSARIO;4;T;AREQUIPA;;;;
2492;INMACULADA DE LAS NIEVES;4;T;LIMA;;;;
2493;CRISTO EL SALVADOR;4;T;LIMA;;;;
2494;INGENIERIA DE MATELLINI;4;T;LIMA;;;;
2495;PAMER PUENTE PIEDRA;4;T;LIMA;;;;
2496;LOS HERALDOS;4;T;CAJAMARCA;;;;
2497;SAN CARLOS;4;T;LIMA;;;;
2498;NUESTRA SEÑORA DEL PERPETUO SOCORRO;4;T;AYACUCHO;;;;
2499;SAN IGNACIO DEL PARRAL II;4;T;LIMA;;;;
2500;VASILI ALEXANDROVICH SUJOMLINSKY;4;T;LIMA;;;;
2501;VIRGEN SANTA ANA;4;T;LIMA;;;;
2502;SAN FRANCISCO SOLANO;4;T;LIMA;;;;
2503;INGENIERIA SAN MIGUEL;4;T;LIMA;;;;
2504;ALBERT EINSTEIN;4;T;UCAYALI;;;;
2505;CRUZ SACO DE BALCONCILLO;4;T;LIMA;;;;
2506;SACO OLIVEROS;4;T;LIMA;;;;
2507;LU SIN;4;T;LIMA;;;;
2508;PAMER CHORRILLOS;4;T;LIMA;;;;
2509;DISCOVERY;4;T;LIMA;;;;
2510;SAN ANTONIO MARIANISTAS;4;T;CALLAO;;;;
2511;JESUS ES EL CAMINO;4;T;LIMA;;;;
2512;SEÑOR DE LOS MILAGROS;4;T;CALLAO;;;;
2513;JUAN PABLO PEREGRINO DE LA PAZ;4;T;LIMA;;;;
2514;SANTA URSULA NAZARENA;4;T;LIMA;;;;
2515;EBENEZER;4;T;LIMA;;;;
2516;JEAN PIAGET;4;T;ANCASH;;;;
2517;SEÑOR DE LA SOLEDAD;4;T;ANCASH;;;;
2518;INGENIERIA;4;T;LIMA;;;;
2519;LIDERES;4;T;CUSCO;;;;
2520;I.E.P. CEBA GAMOR;4;T;LIMA;;;;
2521;C.E.P. JUAN XXIII;4;T;LIMA;;;;
2522;SANTISIMO CRISTO MORENO;4;T;ICA;;;;
2523;LA REAL;4;T;LORETO;;;;
2524;ALBINO LUCIANI;4;T;JUNIN;;;;
2525;MASTERCIENCIA;4;T;LIMA;;;;
2526;LA ALEGRIA DE JESUS;4;T;LIMA;;;;
2527;CRUZ SACO DEL ALAMO;4;T;LIMA;;;;
2528;PITAGORAS DE LOS OLIVOS;4;T;LIMA;;;;
2529;PAMER PARACAS;4;T;LIMA;;;;
2530;ROBERTO CLEMENTE MARKHAM;4;T;CALLAO;;;;
2531;NUESTRA SEÑORA DE FATIMA;4;T;AREQUIPA;;;;
2532;CRISTO MILAGROSO;4;T;LIMA;;;;
2533;PAMER - SAN MIGUEL;4;T;LIMA;;;;
2534;ANGELES DE JESUS;4;T;LIMA;;;;
2535;JEDCER;4;T;LIMA;;;;
2536;INSTITUCION EDUCATIVA PRIVADA LA CATOLICA DE CARABAYLLO SAC;4;T;LIMA;;;;
2537;MARISCAL CACERES;4;T;LIMA;;;;
2538;JOSE INGENIEROS;4;T;JUNIN;;;;
2539;JOSE ANDRES RAZURI ESTEVEZ;4;T;CUSCO;;;;
2540;NEWTON;4;T;JUNIN;;;;
2541;HONORES;4;T;HUANUCO;;;;
2542;SAN AGUSTIN;4;T;HUANUCO;;;;
2543;BERTOLT BRECHT;4;T;AYACUCHO;;;;
2544;SACO OLIVEROS PUENTE PIEDRA;4;T;LIMA;;;;
2545;VIRGEN DEL PILAR;4;T;ICA;;;;
2546;SANTA JUANA DE LESTONNAC;4;T;LIMA;;;;
2547;JOSE INGENIEROS;4;T;LIMA;;;;
2548;JESUS EDUCADOR;4;T;LIMA;;;;
2549;JESUS EL BUEN PASTOR;4;T;LIMA;;;;
2550;REINA CARMELITA;4;T;LIMA;;;;
2551;SACO OLIVEROS DE JOSE GALVEZ;4;T;LIMA;;;;
2552;SAN MIGUEL ARCANGEL;4;T;AREQUIPA;;;;
2553;CATOLICO JOSBER;4;T;AREQUIPA;;;;
2554;TALENTUS CRISTY;4;T;LIMA;;;;
2555;JOHN F. KENNEDY COLLEGE;4;T;CAJAMARCA;;;;
2556;JESUS REPARADOR;4;T;LIMA;;;;
2557;SANTA RITA;4;T;LIMA;;;;
2558;ALTERNATIVO CARMELITAS;4;T;LIMA;;;;
2559;JEAN PIAGET;4;T;LIMA;;;;
2560;DULCE NOMBRE DE JESUS;4;T;LIMA;;;;
2561;SAN IGNACIO DE LOYOLA;4;T;LIMA;;;;
2562;ALAS PERUANO ARGENTINO;4;T;LIMA;;;;
2563;HANS CHRISTIAN ANDERSEN;4;T;LIMA;;;;
2564;JESUS'S CHILDREN;4;T;CALLAO;;;;
2565;WILLIAM HAWKING;4;T;CAJAMARCA;;;;
2566;JESUS NAZARENO;4;T;APURIMAC;;;;
2567;INGENIERIA DE MAGDALENA;4;T;LIMA;;;;
2568;CESAR VALLEJO;4;T;HUANCAVELICA;;;;
2569;JEAN LEBLANC VENNE;4;T;LIMA;;;;
2570;FRANCISCO PENZZOTTI;4;T;LIMA;;;;
2571;THOMAS ALVA EDISON;4;T;ANCASH;;;;
2572;HARVARD COLLEGE - UCV;4;T;PIURA;;;;
2573;CRISTO REDENTOR;4;T;LIMA;;;;
2574;NUEVO MUNDO;4;T;LIMA;;;;
2575;NUESTRA SEÑORA DE LA MERCED;4;T;CUSCO;;;;
2576;SAN ISIDRO DE MANCHAY;4;T;LIMA;;;;
2577;LA SORBONA DE LIMA;4;T;LIMA;;;;
2578;SAN AGUSTIN;4;T;LIMA;;;;
2579;LA RECOLETA DE LOS OLIVOS;4;T;LIMA;;;;
2580;CHRISTIAN BARNARD;4;T;LIMA;;;;
2581;LA CATOLICA;4;T;LIMA;;;;
2582;SAN RAMON;4;T;LIMA;;;;
2583;ROMA;4;T;LIMA;;;;
2584;LEONARD EULER;4;T;LIMA;;;;
2585;AVANTE;4;T;LIMA;;;;
2586;B.F. SKINNER;4;T;LIMA;;;;
2587;CRAMER;4;T;PUNO;;;;
2588;DIVINO JESUS;4;T;LIMA;;;;
2589;EL UNIVERSITARIO;4;T;AREQUIPA;;;;
2590;GALILEO;4;T;CUSCO;;;;
2591;JACK GOLDFARB;4;T;LIMA;;;;
2592;JHON VON NEWMANN;4;T;LIMA;;;;
2593;JUVENTUS;4;T;AREQUIPA;;;;
2594;LAS AMERICAS S.A.C.;4;T;LIMA;;;;
2595;MANUEL AREVALO CACERES;4;T;LIMA;;;;
2596;MARIA REYNA DEL CIELO;4;T;LIMA;;;;
2597;MARIANO MELGAR;4;T;LA LIBERTAD;;;;
2598;MATEMATICO HONORES;4;T;LIMA;;;;
2599;MICHEL DUCLERCQ;4;T;LIMA;;;;
2600;MI PEQUEÑO REYNO SAN LORENZO;4;T;AREQUIPA;;;;
2601;NIKOLA TESLA;4;T;LIMA;;;;
2602;ANDRES BELLO;4;T;LIMA;;;;
2603;LA ROCA;4;T;LIMA;;;;
2604;CRISTIANO DIEGO THOMSON;4;T;LIMA;;;;
2605;VIRGEN DE FATIMA;4;T;LIMA;;;;
2606;THALES DE MILETO;4;T;CALLAO;;;;
2607;SOR ANA DE LOS ANGELES;4;T;LAMBAYEQUE;;;;
2608;SANTA INES;4;T;LIMA;;;;
2609;SACO OLIVEROS DE CANTA CALLAO;4;T;LIMA;;;;
2610;REYNA DEL MUNDO;4;T;ICA;;;;
2611;PERUANO ITALIANA DOMINGO SAVIO;4;T;AREQUIPA;;;;
2612;SANTA RITA DE CASIA;4;T;LIMA;;;;
2613;JAUJA;4;T;JUNIN;;;;
2614;SAN IGNACIO DE RECALDE;4;T;JUNIN;;;;
2615;AMERICANA;4;T;LIMA;;;;
2616;SAN ANDRES SAC;4;T;CALLAO;;;;
2617;DANIEL A. CARRION;4;T;LIMA;;;;
2618;EDUCARE;4;T;LIMA;;;;
2619;ISAAC NEWTON;4;T;LIMA;;;;
2620;MIGUEL ANGEL ASTURIAS;4;T;LIMA;;;;
2621;MARIA AUXILIADORA;4;T;PIURA;;;;
2622;TRENTO SAN MIGUEL;4;T;LIMA;;;;
2623;JOHANNES KEPLER;4;T;LIMA;;;;
2624;ASIS;4;T;PIURA;;;;
2625;SANTISIMO SEÑOR DE LUREN;4;T;LIMA;;;;
2626;APOSTOL SAN PEDRO;4;T;LIMA;;;;
2627;JORGE BASADRE;4;T;LIMA;;;;
2628;NUESTRA SEÑORA DEL CARMEN;4;T;PIURA;;;;
2629;PAMER LAS ARENAS;4;T;PIURA;;;;
2630;HEROINA MICAELA BASTIDAS;4;T;LIMA;;;;
2631;SONIA AMADOR JAIME II;4;T;LIMA;;;;
2632;MARIANO SANTOS MATEO;4;T;LIMA;;;;
2633;REYNALDO DE VIVANCO;4;T;LIMA;;;;
2634;SANTO DOMINGO - JICAMARCA;4;T;LIMA;;;;
2635;BRITANICO EUROPEO DUNALASTAIR;4;T;AREQUIPA;;;;
2636;GENES DE LOS OLIVOS;4;T;LIMA;;;;
2637;LOS ROBLES;4;T;LIMA;;;;
2638;SANTIAGO APOSTOL;4;T;LIMA;;;;
2639;NUESTRA SEÑORA DE LA ASUNCION;4;T;LIMA;;;;
2640;LEONARD EULER;4;T;ICA;;;;
2641;MARIA MONTESSORI;4;T;LIMA;;;;
2642;CEBA DEL IPEC;4;T;LIMA;;;;
2643;EBEN EZER ZARUMILLA EIRL;4;T;TUMBES;;;;
2644;SAN FERNANDO;4;T;LIMA;;;;
2645;JOHN NAPIER;4;T;LIMA;;;;
2646;ANTONIO RAIMONDI;4;T;PUNO;;;;
2647;INGENIERIA DE JOSE GALVEZ;4;T;LIMA;;;;
2648;PROCERES DE LA INDEPENDENCIA;4;T;LIMA;;;;
2649;SAN MARTIN DE PORRES;4;T;AREQUIPA;;;;
2650;PROLOG. DE CEDROS DE VILLA;4;T;LIMA;;;;
2651;GARCILASO DE LA VEGA;4;T;LORETO;;;;
2652;VIRGEN DE LA PUERTA;4;T;LIMA;;;;
2653;AUGUSTO N. WIESE;4;T;LIMA;;;;
2654;SANTO DOMINGO DE CHANCAY;4;T;LIMA;;;;
2655;PAMER;4;T;LIMA;;;;
2656;CRISTO SEMBRADOR;4;T;LIMA;;;;
2657;SANTA MARGARITA DE JESUS;4;T;LIMA;;;;
2658;CRISTO MISERICORDIOSO;4;T;LIMA;;;;
2659;MONTERRICO CHRISTIAN SCHOOL;2;R;LIMA;;;;
2660;NIÑO JESUS DE PRAGA;4;T;LIMA;;;;
2661;TRENTO PERSHING;4;T;LIMA;;;;
2662;CIENTIFICO NIVEL A;3;S;LIMA;;;;
2663;SAN MIGUEL DE VISO;4;T;LIMA;;;;
2664;CEBA BOURBAKI;4;T;LIMA;;;;
2665;EMANUEL CHRISTIAN SCHOOL;4;T;ICA;;;;
2666;SOR TERESA DE CALCUTA;4;T;JUNIN;;;;
2667;SANTA MARIA REYNA;4;T;LIMA;;;;
2668;CARL DAVID ANDERSON;4;T;LIMA;;;;
2669;SANTA MARIA JOSEFA ROSSELLO;4;T;LIMA;;;;
2670;INNOVA SCHOOLS;4;T;LIMA;;;;
2671;CATOLICA HIGH SCHOOL;4;T;LIMA;;;;
2672;JESUS DE BELEN;4;T;HUANCAVELICA;;;;
2673;SANTA ISABEL;4;T;LIMA;;;;
2674;INGENIEROS DE CHOSICA;4;T;LIMA;;;;
2675;CRISTIANO PERUANO AMERICANO;4;T;UCAYALI;;;;
2676;MARTIR DE LA MEDICINA DANIEL A. CARRION;4;T;LIMA;;;;
2677;JUAN PABLO II;4;T;LIMA;;;;
2678;SEÑOR DE LUREN;4;T;ICA;;;;
2679;MARIA DE FATIMA;4;T;PIURA;;;;
2680;BLAISE PASCAL;4;T;LIMA;;;;
2681;INGENIERIA DE CARMELITAS;4;T;LIMA;;;;
2682;HUGO VELASQUEZ MACASSI;4;T;JUNIN;;;;
2683;HUMANITAS;4;T;LIMA;;;;
2684;INMACULADO CORAZON;4;T;ANCASH;;;;
2685;DANIEL COMBONI;4;T;LIMA;;;;
2686;JACQUES COUSTEAU;4;T;LIMA;;;;
2687;HUELLITAS DE JESUS;4;T;LIMA;;;;
2688;LOS INGENIEROS DE CHINCHA;4;T;ICA;;;;
2689;KEPLER;4;T;LA LIBERTAD;;;;
2690;GAKUSEI;4;T;LIMA;;;;
2691;JOSE ANTONIO ENCINAS;4;T;LIMA;;;;
2692;PAMER CAJAHUAMAN III;4;T;LIMA;;;;
2693;SAN AGUSTIN DE INGENIERIA;4;T;LIMA;;;;
2694;ALEXANDER VON HUMBOLDT;4;T;LIMA;;;;
2695;JUAN BOSCO;4;T;CUSCO;;;;
2696;TRILCE LOS OLIVOS DE PROLIMA;4;T;LIMA;;;;
2697;TRENTO COLONIAL;4;T;LIMA;;;;
2698;EINSTEIN SCHOOL;4;T;TACNA;;;;
2699;BRUNING;4;T;LAMBAYEQUE;;;;
2700;CORAZON INMACULADO DE MARIA;4;T;LIMA;;;;
2701;ESCUELA PARROQUIAL SAN ANTONIO DE PADUA;4;T;LIMA;;;;
2702;CRUZ SACO DE TABLADA;4;T;LIMA;;;;
2703;INGENIEROS UNI DE LOS OLIVOS;4;T;LIMA;;;;
2704;SAINT GASPAR COLLEGE;4;T;LIMA;;;;
2705;LORD BRAIN;4;T;LIMA;;;;
2706;DIVINO SALVADOR;4;T;LIMA;;;;
2707;ANTONIO ANDALUZ WESTREICHER;4;T;PASCO;;;;
2708;DEL DIVINO MAESTRO;4;T;LIMA;;;;
2709;JOHN DEWEY;4;T;JUNIN;;;;
2710;JUVENTUD CIENTIFICA;4;T;LIMA;;;;
2711;SANTA MARIA DE JESUS;4;T;LIMA;;;;
2712;CIBERT SANTA ANITA;4;T;LIMA;;;;
2713;EL DORADO;4;T;LIMA;;;;
2714;DIVINO MAESTRO DE PAMPLONA;4;T;LIMA;;;;
2715;SAGRADA FAMILIA DE INDENPENDENCIA;4;T;LIMA;;;;
2716;PANAMERICANO;4;T;AREQUIPA;;;;
2717;PERUANO CHINO DIEZ DE OCTUBRE;4;T;LAMBAYEQUE;;;;
2718;PEDRO PAULET;4;T;LIMA;;;;
2719;GALENO DE PERGAMO;4;T;LIMA;;;;
2720;NUESTRA SEÑORA DE SCHOENSTATT;4;T;LA LIBERTAD;;;;
2721;EL TUNGSTENO;4;T;LIMA;;;;
2722;COSMOS;4;T;LIMA;;;;
2723;SANTA MARIA Y JESUS;4;T;LIMA;;;;
2724;VIRGEN MILAGROSA;4;T;LIMA;;;;
2725;INGENIEROS UNI DE SANTA ANITA;4;T;LIMA;;;;
2726;JESUS DE NAZARETH;4;T;LIMA;;;;
2727;CRUZ SACO DE SAN LUIS;4;T;LIMA;;;;
2728;AUSANGATE BILINGUAL SCHOOL;4;T;CUSCO;;;;
2729;SANTO GRIAL;4;T;LIMA;;;;
2730;SOR ANA DE LOS ANGELES;4;T;LIMA;;;;
2731;JOSE OLAYA BALANDRA;4;T;LIMA;;;;
2732;LOS EMBAJADORES DEL SABER;4;T;ANCASH;;;;
2733;PASOS ADELANTE;4;T;LIMA;;;;
2734;MI UNIVERSO;4;T;LIMA;;;;
2735;DOMINGO SAVIO DE SAN MARTIN I;4;T;LIMA;;;;
2736;SEÑOR DE LA MISERICORDIA;4;T;LIMA;;;;
2737;MI AMIGO JESUS;4;T;LIMA;;;;
2738;ISAAC NEWTON DE INDEPENDENCIA;4;T;LIMA;;;;
2739;JEAN PIAGET;4;T;LIMA;;;;
2740;EL NAZARENO;4;T;LAMBAYEQUE;;;;
2741;PERUANO ESPAÑOL INTERMUNDO;4;T;LAMBAYEQUE;;;;
2742;ELIAS AGUIRRE;4;T;LIMA;;;;
2743;DIVINO CORAZON DE JESUS DE BARRANCA;4;T;LIMA;;;;
2744;EL BUEN PASTOR;4;T;TACNA;;;;
2745;SAN JOSE DE NAZARET;4;T;TACNA;;;;
2746;LA ANUNCIATA;4;T;LAMBAYEQUE;;;;
2747;VIRGEN DEL CARMEN;4;T;LIMA;;;;
2748;REMAR;4;T;LIMA;;;;
2749;SANTA ANA;4;T;LIMA;;;;
2750;TALENTOS;4;T;JUNIN;;;;
2751;CIENTIFICO MATEMATICO CIRCULO GALOIS;4;T;LIMA;;;;
2752;GENES II;4;T;LIMA;;;;
2753;SAN AGUSTIN;4;T;ICA;;;;
2754;NUESTRA SEÑORA DE MONSERRAT DE LOS OLIVOS;4;T;LIMA;;;;
2755;HERMES DE SOPHIA;4;T;LIMA;;;;
2756;SAN MIGUEL;4;T;LIMA;;;;
2757;IVAN PAVLOV;4;T;LIMA;;;;
2758;NUESTRA SEÑORA DE MONSERRAT DE COMAS;4;T;LIMA;;;;
2759;MAYOR PIP FELIX ROMAN TELLO ROJAS;4;T;LIMA;;;;
2760;INNOVA SCHOOLS;4;T;LIMA;;;;
2761;EL POVERELLO DE ASIS;4;T;LIMA;;;;
2762;DANTE ALIGHIERI;4;T;LIMA;;;;
2763;INGENIERIA;4;T;LIMA;;;;
2764;NIÑO JESUS;4;T;LIMA;;;;
2765;INGENIERIA DE CARABAYLLO;4;T;LIMA;;;;
2766;ENRIQUE GOMEZ MONTOYA;4;T;LIMA;;;;
2767;RAFAEL HOYOS RUBIO;4;T;LIMA;;;;
2768;CIRO ALEGRIA;4;T;CALLAO;;;;
2769;JEAN PIAGET;4;T;LIMA;;;;
2770;LUMBRERAS DE SANTA ANITA;4;T;LIMA;;;;
2771;MARIA REICHE;4;T;LIMA;;;;
2772;SAN IGNACIO DE LOYOLA;4;T;PUNO;;;;
2773;ABELARDO GAMARRA;4;T;LA LIBERTAD;;;;
2774;CASTILLO DEL REY;4;T;HUANUCO;;;;
2775;SANTA ROSA DE LIMA;4;T;LIMA;;;;
2776;SACO OLIVEROS DE NUEVO SAN JUAN;4;T;LIMA;;;;
2777;CESAR VALLEJO;4;T;JUNIN;;;;
2778;APOSTOL SAN PEDRO;4;T;LIMA;;;;
2779;LOS ALAMOS;4;T;LIMA;;;;
2780;GENERAL JOSE DE SAN MARTIN;4;T;AREQUIPA;;;;
2781;COOPERATIVO PANGOA;4;T;JUNIN;;;;
2782;JAVIER PEREZ DE CUELLAR;4;T;LIMA;;;;
2783;NUESTRA SEÑORA DEL SAGRADO CORAZON;4;T;LIMA;;;;
2784;VIRGEN DEL CARMEN;4;T;LIMA;;;;
2785;RAUL PAREDES ESPINOZA;4;T;AYACUCHO;;;;
2786;PITAGORAS SJL;4;T;LIMA;;;;
2787;CRUZ SACO DE UNIVERSITARIA;4;T;LIMA;;;;
2788;SANTA ISABEL;4;T;AREQUIPA;;;;
2789;BRUNO TRAVERSO DAMONTI;4;T;LIMA;;;;
2790;FELIPE GUAMAN POMA DE AYALA;4;T;LIMA;;;;
2791;SISE;4;T;LIMA;;;;
2792;SAN JERONIMO;4;T;CALLAO;;;;
2793;ALTO MAYO;4;T;SAN MARTIN;;;;
2794;VIRGEN DEL CARMEN;4;T;SAN MARTIN;;;;
2795;JAVIER PEREZ DE CUELLAR;4;T;LIMA;;;;
2796;PANAMERICANO;4;T;LIMA;;;;
2797;EL AMERICANO;4;T;LIMA;;;;
2798;MARIO VARGAS LLOSA;4;T;LAMBAYEQUE;;;;
2799;LEONARD EULER DE VALDIVIESO;4;T;LIMA;;;;
2800;SAN ANTONIO DE PADUA;4;T;LIMA;;;;
2801;NUEVO AMANECER;4;T;LIMA;;;;
2802;SAGRADO CORAZON;4;T;LIMA;;;;
2803;FRANKLIN DELANO ROOSEVELT;4;T;LIMA;;;;
2804;AMERICA DE CHORRILLOS;4;T;LIMA;;;;
2805;MATER ADMIRABILIS;4;T;LIMA;;;;
2806;CEBA - HONORIO DELGADO ESPINOZA;4;T;LIMA;;;;
2807;UNIVISA;4;T;JUNIN;;;;
2808;HENDRIK ANTOON LORENTZ;4;T;LIMA;;;;
2809;CRISTO REDENTOR;4;T;LIMA;;;;
2810;LA CANTUTA DE AREQUIPA;4;T;AREQUIPA;;;;
2811;CEBA - DAVID WECHSLER;4;T;LIMA;;;;
2812;PROLOG;4;T;LIMA;;;;
2813;SAN JOSE DE CLUNY;4;T;LIMA;;;;
2814;NTRA.SRA.DEL ROSARIO DE YAUCA;4;T;LIMA;;;;
2815;SAN GERARDO;4;T;LIMA;;;;
2816;CIENCIAS;4;T;HUANUCO;;;;
2817;LOS EMPRENDEDORES DE SAN JUAN;4;T;LIMA;;;;
2818;GRAN PASCAL;4;T;LIMA;;;;
2819;CRUZ SACO DE VISTA HERMOSA;4;T;LIMA;;;;
2820;ANTONIO RAIMONDI;4;T;LIMA;;;;
2821;CESAR VALLEJO MENDOZA;4;T;LIMA;;;;
2822;PEDRO PAULET;4;T;CUSCO;;;;
2823;MIULER PAMER;4;T;JUNIN;;;;
2824;PERUANO JAPONES;4;T;ICA;;;;
2825;NOBEL;4;T;ICA;;;;
2826;SACO OLIVEROS DE LINCE;4;T;LIMA;;;;
2827;SEÑOR DE LOS MILAGROS;4;T;CUSCO;;;;
2828;HANS CHRISTIAN ANDERSEN;4;T;LIMA;;;;
2829;WILLIAM MORRIS;4;T;AREQUIPA;;;;
2830;CRISTIANO SHALOM;4;T;LIMA;;;;
2831;INNOVA SCHOOLS - CANTO GRANDE;4;T;LIMA;;;;
2832;DIEGO THOMSON;4;T;LIMA;;;;
2833;SACO OLIVEROS DE MONTERRICO;3;S;LIMA;;;;
2834;MARIA AUXILIADORA;4;T;AREQUIPA;;;;
2835;INNOVA SCHOOLS;4;T;LIMA;;;;
2836;ANGLO AMERICANO VICTOR GARCIA HOZ;4;T;AREQUIPA;;;;
2837;SAN FERNANDO;4;T;JUNIN;;;;
2838;BLAS PASCAL;4;T;CALLAO;;;;
2839;CRISTO REDENTOR;4;T;LIMA;;;;
2840;GENES DE SAN MARTIN DE PORRES;4;T;LIMA;;;;
2841;GEUNI;4;T;LIMA;;;;
2842;SANTISIMO SACRAMENTO;4;T;LIMA;;;;
2843;INNOVA SCHOOLS- SAN MIGUEL 2;4;T;LIMA;;;;
2844;SANTIAGO ANTUNEZ DE MAYOLO;4;T;LIMA;;;;
2845;WILLIAM SHAKESPEARE;4;T;LIMA;;;;
2846;ELION;4;T;LIMA;;;;
2847;PITAGORAS;4;T;APURIMAC;;;;
2848;SANTA FORTUNATA;4;T;LIMA;;;;
